NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area
1329,216.0432,-205.83,216.0531,-220,216.0612,-193.75,0.0654,14.17,77.47
1330,216.1101,-195,216.1185,-212.5,216.1233,-192.5,0.0579,17.5,139.22
1331,216.171,-190.94,216.1764,-215.31,216.1839,-194.69,0.0819,24.38,196.31
1332,216.2529,-204.9,216.2583,-230.63,216.2631,-199.06,0.0309,25.73,116.78
1333,216.2832,-197.29,216.2892,-220.31,216.2997,-195.94,0.0321,23.02,186.03
1334,216.3147,-201.67,216.3213,-238.44,216.3294,-198.44,0.0465,36.77,233.56
1335,216.3636,-199.69,216.3678,-222.81,216.3816,-194.06,0.0591,23.13,185.53
1336,216.4236,-205.1,216.4269,-220.94,216.4392,-205.94,0.0279,15.83,131.47
1337,216.4509,-206.04,216.4548,-228.44,216.4662,-204.06,0.0642,22.4,146.22
1338,216.51,-201.67,216.519,-233.75,216.522,-201.56,0.018,32.08,194.47
1339,216.5316,-201.88,216.537,-230.31,216.5439,-199.69,0.0372,28.44,145.69
1340,216.5724,-198.23,216.5742,-217.5,216.5802,-197.5,0.0768,19.27,82.03
1341,216.6447,-193.54,216.651,-214.38,216.6606,-192.5,0.0369,20.83,151.59
1342,216.6831,-201.35,216.6879,-221.25,216.6954,-196.88,0.0462,19.9,98.06
1343,216.7287,-188.75,216.7341,-207.81,216.7398,-186.88,0.1014,19.06,60.38
1344,216.8298,-192.71,216.8355,-218.44,216.8442,-200.31,0.0348,25.73,249.59
1345,216.8616,-219.06,216.8703,-230.94,216.876,-214.69,0.0633,11.88,80.44
1346,216.9294,-194.27,216.9336,-213.13,216.942,-203.44,0.2094,18.85,178.72
1347,217.1397,-190.52,217.143,-203.13,217.149,-181.88,0.0495,12.6,18.63
1348,217.1838,-187.6,217.1925,-208.13,217.1994,-180.63,0.0321,20.52,73.91
1349,217.2171,-179.58,217.2246,-198.44,217.233,-179.38,0.1224,18.85,154.41
1350,217.3428,-173.54,217.347,-199.38,217.3635,-173.44,0.0975,25.83,271.56
1351,217.437,-185.63,217.4445,-204.06,217.4595,-175.31,0.0471,18.44,98.72
1352,217.4838,-177.71,217.4916,-208.13,217.5042,-189.06,0.0357,30.42,474.94
1353,217.5177,-183.13,217.5273,-212.19,217.5366,-189.69,0.0276,29.06,349.88
1354,217.5498,-191.88,217.5549,-207.19,217.563,-183.75,0.0663,15.31,89.16
