"","id","roi","int","index","time","cell_id","app_time"
"2878","03.04.2024_(5.3)_ch1","9",0.296140592278498,13,13,"03_04_24_cell5","2.5"
"2879","03.04.2024_(5.3)_ch1","9",0.216941803572023,14,14,"03_04_24_cell5","2.5"
"2880","03.04.2024_(5.3)_ch1","9",0.200099146547094,15,15,"03_04_24_cell5","2.5"
"2881","03.04.2024_(5.3)_ch1","9",0.136460427810868,16,16,"03_04_24_cell5","2.5"
"2882","03.04.2024_(5.3)_ch1","9",0.0371736514258158,17,17,"03_04_24_cell5","2.5"
"2883","03.04.2024_(5.3)_ch1","9",0.0187120286371509,18,18,"03_04_24_cell5","2.5"
"2884","03.04.2024_(5.3)_ch1","9",0.0450082062049379,19,19,"03_04_24_cell5","2.5"
"2885","03.04.2024_(5.3)_ch1","9",0.0810439687284631,20,20,"03_04_24_cell5","2.5"
"2886","03.04.2024_(5.3)_ch1","9",0.0935213303926627,22,21,"03_04_24_cell5","2.5"
"2887","03.04.2024_(5.3)_ch1","10",0.0012917393251334,0,0,"03_04_24_cell5","2.5"
"2888","03.04.2024_(5.3)_ch1","10",-0.0126155657668908,1,1,"03_04_24_cell5","2.5"
"2889","03.04.2024_(5.3)_ch1","10",-0.00597584514635466,2,2,"03_04_24_cell5","2.5"
"2890","03.04.2024_(5.3)_ch1","10",-0.00686212454230055,3,3,"03_04_24_cell5","2.5"
"2891","03.04.2024_(5.3)_ch1","10",0.0241617961304128,4,4,"03_04_24_cell5","2.5"
"2892","03.04.2024_(5.3)_ch1","10",0.018390904094834,5,5,"03_04_24_cell5","2.5"
"2893","03.04.2024_(5.3)_ch1","10",0.114190157086377,6,6,"03_04_24_cell5","2.5"
"2894","03.04.2024_(5.3)_ch1","10",0.25461312286159,7,7,"03_04_24_cell5","2.5"
"2895","03.04.2024_(5.3)_ch1","10",0.300147069187422,8,8,"03_04_24_cell5","2.5"
"2896","03.04.2024_(5.3)_ch1","10",0.350323785750991,9,9,"03_04_24_cell5","2.5"
"2897","03.04.2024_(5.3)_ch1","10",0.314642325546377,10,10,"03_04_24_cell5","2.5"
"2898","03.04.2024_(5.3)_ch1","10",0.335170550739144,11,11,"03_04_24_cell5","2.5"
"2899","03.04.2024_(5.3)_ch1","10",0.344736307692482,12,12,"03_04_24_cell5","2.5"
"2900","03.04.2024_(5.3)_ch1","10",0.3056392779037,13,13,"03_04_24_cell5","2.5"
"2901","03.04.2024_(5.3)_ch1","10",0.282778496534242,14,14,"03_04_24_cell5","2.5"
"2902","03.04.2024_(5.3)_ch1","10",0.23602042294904,15,15,"03_04_24_cell5","2.5"
"2903","03.04.2024_(5.3)_ch1","10",0.149179397918382,16,16,"03_04_24_cell5","2.5"
"2904","03.04.2024_(5.3)_ch1","10",0.0996490763331108,17,17,"03_04_24_cell5","2.5"
"2905","03.04.2024_(5.3)_ch1","10",0.123435763810925,18,18,"03_04_24_cell5","2.5"
"2906","03.04.2024_(5.3)_ch1","10",0.330179686744644,19,19,"03_04_24_cell5","2.5"
"2907","03.04.2024_(5.3)_ch1","10",0.332237993924271,20,20,"03_04_24_cell5","2.5"
"2908","03.04.2024_(5.3)_ch1","10",0.277451980647124,22,21,"03_04_24_cell5","2.5"
"2909","03.04.2024_(5.3)_ch1","11",0.0156211366123374,0,0,"03_04_24_cell5","2.5"
"2910","03.04.2024_(5.3)_ch1","11",-0.0106815179535519,1,1,"03_04_24_cell5","2.5"
"2911","03.04.2024_(5.3)_ch1","11",0.0195745239417764,2,2,"03_04_24_cell5","2.5"
"2912","03.04.2024_(5.3)_ch1","11",-0.00137672736339519,3,3,"03_04_24_cell5","2.5"
"2913","03.04.2024_(5.3)_ch1","11",-0.0231374152371672,4,4,"03_04_24_cell5","2.5"
"2914","03.04.2024_(5.3)_ch1","11",-0.00288952126561119,5,5,"03_04_24_cell5","2.5"
"2915","03.04.2024_(5.3)_ch1","11",0.155746715867526,6,6,"03_04_24_cell5","2.5"
"2916","03.04.2024_(5.3)_ch1","11",0.173472496227385,7,7,"03_04_24_cell5","2.5"
"2917","03.04.2024_(5.3)_ch1","11",0.192008425879171,8,8,"03_04_24_cell5","2.5"
"2918","03.04.2024_(5.3)_ch1","11",0.163528236824035,9,9,"03_04_24_cell5","2.5"
"2919","03.04.2024_(5.3)_ch1","11",0.164707412854711,10,10,"03_04_24_cell5","2.5"
"2920","03.04.2024_(5.3)_ch1","11",0.147722224045752,11,11,"03_04_24_cell5","2.5"
"2921","03.04.2024_(5.3)_ch1","11",0.153273938213479,12,12,"03_04_24_cell5","2.5"
"2922","03.04.2024_(5.3)_ch1","11",0.134253802158101,13,13,"03_04_24_cell5","2.5"
"2923","03.04.2024_(5.3)_ch1","11",0.109649511148671,14,14,"03_04_24_cell5","2.5"
"2924","03.04.2024_(5.3)_ch1","11",0.070462221891394,15,15,"03_04_24_cell5","2.5"
"2925","03.04.2024_(5.3)_ch1","11",0.0580268860897232,16,16,"03_04_24_cell5","2.5"
"2926","03.04.2024_(5.3)_ch1","11",0.0488705640013815,17,17,"03_04_24_cell5","2.5"
"2927","03.04.2024_(5.3)_ch1","11",0.0125949554400732,18,18,"03_04_24_cell5","2.5"
"2928","03.04.2024_(5.3)_ch1","11",0.258953253392667,19,19,"03_04_24_cell5","2.5"
"2929","03.04.2024_(5.3)_ch1","11",0.240348779758283,20,20,"03_04_24_cell5","2.5"
"2930","03.04.2024_(5.3)_ch1","11",0.131869590729163,22,21,"03_04_24_cell5","2.5"
"2931","03.04.2024_(5.3)_ch1","12",0.00505706813427447,0,0,"03_04_24_cell5","2.5"
"2932","03.04.2024_(5.3)_ch1","12",-0.00353558506933585,1,1,"03_04_24_cell5","2.5"
"2933","03.04.2024_(5.3)_ch1","12",-0.003087077003644,2,2,"03_04_24_cell5","2.5"
"2934","03.04.2024_(5.3)_ch1","12",0.000987872290223881,3,3,"03_04_24_cell5","2.5"
"2935","03.04.2024_(5.3)_ch1","12",0.000577721648480455,4,4,"03_04_24_cell5","2.5"
"2936","03.04.2024_(5.3)_ch1","12",-0.0112337685400149,5,5,"03_04_24_cell5","2.5"
"2937","03.04.2024_(5.3)_ch1","12",0.0653805718003254,6,6,"03_04_24_cell5","2.5"
"2938","03.04.2024_(5.3)_ch1","12",0.200245348041778,7,7,"03_04_24_cell5","2.5"
"2939","03.04.2024_(5.3)_ch1","12",0.230202465465608,8,8,"03_04_24_cell5","2.5"
"2940","03.04.2024_(5.3)_ch1","12",0.200433838895351,9,9,"03_04_24_cell5","2.5"
"2941","03.04.2024_(5.3)_ch1","12",0.169299597352166,10,10,"03_04_24_cell5","2.5"
"2942","03.04.2024_(5.3)_ch1","12",0.109627674221594,11,11,"03_04_24_cell5","2.5"
"2943","03.04.2024_(5.3)_ch1","12",0.0674853671066321,12,12,"03_04_24_cell5","2.5"
"2944","03.04.2024_(5.3)_ch1","12",0.0259582309885969,13,13,"03_04_24_cell5","2.5"
"2945","03.04.2024_(5.3)_ch1","12",0.010947259466851,14,14,"03_04_24_cell5","2.5"
"2946","03.04.2024_(5.3)_ch1","12",-0.00550131872712497,15,15,"03_04_24_cell5","2.5"
"2947","03.04.2024_(5.3)_ch1","12",-0.00617203912358783,16,16,"03_04_24_cell5","2.5"
"2948","03.04.2024_(5.3)_ch1","12",0.000120148924978089,17,17,"03_04_24_cell5","2.5"
"2949","03.04.2024_(5.3)_ch1","12",-0.0160492705520284,18,18,"03_04_24_cell5","2.5"
"2950","03.04.2024_(5.3)_ch1","12",-0.0104144733360135,19,19,"03_04_24_cell5","2.5"
"2951","03.04.2024_(5.3)_ch1","12",-0.0358916240780673,20,20,"03_04_24_cell5","2.5"
"2952","03.04.2024_(5.3)_ch1","12",-0.0540061401410073,22,21,"03_04_24_cell5","2.5"
"2953","03.04.2024_(5.3)_ch1","13",-0.0405315210082625,0,0,"03_04_24_cell5","2.5"
"2954","03.04.2024_(5.3)_ch1","13",-0.00705936266340554,1,1,"03_04_24_cell5","2.5"
"2955","03.04.2024_(5.3)_ch1","13",0.00689024995549085,2,2,"03_04_24_cell5","2.5"
"2956","03.04.2024_(5.3)_ch1","13",0.0116048384160372,3,3,"03_04_24_cell5","2.5"
"2957","03.04.2024_(5.3)_ch1","13",0.02909579530014,4,4,"03_04_24_cell5","2.5"
"2958","03.04.2024_(5.3)_ch1","13",0.0449130288008835,5,5,"03_04_24_cell5","2.5"
"2959","03.04.2024_(5.3)_ch1","13",0.082741040904029,6,6,"03_04_24_cell5","2.5"
"2960","03.04.2024_(5.3)_ch1","13",0.190365501187243,7,7,"03_04_24_cell5","2.5"
"2961","03.04.2024_(5.3)_ch1","13",0.200094269252845,8,8,"03_04_24_cell5","2.5"
"2962","03.04.2024_(5.3)_ch1","13",0.19573220119854,9,9,"03_04_24_cell5","2.5"
"2963","03.04.2024_(5.3)_ch1","13",0.186387643915969,10,10,"03_04_24_cell5","2.5"
"2964","03.04.2024_(5.3)_ch1","13",0.177160810365352,11,11,"03_04_24_cell5","2.5"
"2965","03.04.2024_(5.3)_ch1","13",0.114768996001122,12,12,"03_04_24_cell5","2.5"
"2966","03.04.2024_(5.3)_ch1","13",0.0940017472824524,13,13,"03_04_24_cell5","2.5"
"2967","03.04.2024_(5.3)_ch1","13",0.0657348420110018,14,14,"03_04_24_cell5","2.5"
"2968","03.04.2024_(5.3)_ch1","13",0.0403521884451457,15,15,"03_04_24_cell5","2.5"
"2969","03.04.2024_(5.3)_ch1","13",0.0364078736519324,16,16,"03_04_24_cell5","2.5"
"2970","03.04.2024_(5.3)_ch1","13",0.0241456826374615,17,17,"03_04_24_cell5","2.5"
"2971","03.04.2024_(5.3)_ch1","13",0.00964220952098214,18,18,"03_04_24_cell5","2.5"
"2972","03.04.2024_(5.3)_ch1","13",0.00933340606142206,19,19,"03_04_24_cell5","2.5"
"2973","03.04.2024_(5.3)_ch1","13",0.00616006369785561,20,20,"03_04_24_cell5","2.5"
"2974","03.04.2024_(5.3)_ch1","13",-0.00245849610505472,22,21,"03_04_24_cell5","2.5"
"2975","01.04.2024_(3.2)_ch1","1",-0.02578671161014,0,0,"01_04_24_cell3","2.5"
"2976","01.04.2024_(3.2)_ch1","1",-0.0203337159247569,1,1,"01_04_24_cell3","2.5"
"2977","01.04.2024_(3.2)_ch1","1",-0.0182745020993635,2,2,"01_04_24_cell3","2.5"
"2978","01.04.2024_(3.2)_ch1","1",-0.0170641799130523,3,3,"01_04_24_cell3","2.5"
"2979","01.04.2024_(3.2)_ch1","1",0.0814591095473122,4,4,"01_04_24_cell3","2.5"
"2980","01.04.2024_(3.2)_ch1","1",0.112221560013739,5,5,"01_04_24_cell3","2.5"
"2981","01.04.2024_(3.2)_ch1","1",0.0541886046585865,6,6,"01_04_24_cell3","2.5"
"2982","01.04.2024_(3.2)_ch1","1",0.302934383169646,7,7,"01_04_24_cell3","2.5"
"2983","01.04.2024_(3.2)_ch1","1",0.309894371998771,8,8,"01_04_24_cell3","2.5"
"2984","01.04.2024_(3.2)_ch1","1",0.282237752362647,9,9,"01_04_24_cell3","2.5"
"2985","01.04.2024_(3.2)_ch1","1",0.295950186595508,10,10,"01_04_24_cell3","2.5"
"2986","01.04.2024_(3.2)_ch1","1",0.274230113566502,11,11,"01_04_24_cell3","2.5"
"2987","01.04.2024_(3.2)_ch1","1",0.218815588911809,12,12,"01_04_24_cell3","2.5"
"2988","01.04.2024_(3.2)_ch1","1",0.248545053022968,13,13,"01_04_24_cell3","2.5"
"2989","01.04.2024_(3.2)_ch1","1",0.231089690609578,14,14,"01_04_24_cell3","2.5"
"2990","01.04.2024_(3.2)_ch1","1",0.137061560705392,15,15,"01_04_24_cell3","2.5"
"2991","01.04.2024_(3.2)_ch1","1",0.191182185206865,16,16,"01_04_24_cell3","2.5"
"2992","01.04.2024_(3.2)_ch1","1",0.123330890462143,17,17,"01_04_24_cell3","2.5"
"2993","01.04.2024_(3.2)_ch1","1",0.137905548722833,18,18,"01_04_24_cell3","2.5"
"2994","01.04.2024_(3.2)_ch1","1",0.0903063727780329,19,19,"01_04_24_cell3","2.5"
"2995","01.04.2024_(3.2)_ch1","1",0.141823754086956,20,20,"01_04_24_cell3","2.5"
"2996","01.04.2024_(3.2)_ch1","1",0.112730511187872,21,21,"01_04_24_cell3","2.5"
"2997","01.04.2024_(3.2)_ch1","1",0.0492768458223032,22,22,"01_04_24_cell3","2.5"
"2998","01.04.2024_(3.2)_ch1","1",0.00349043539811491,23,23,"01_04_24_cell3","2.5"
"2999","01.04.2024_(3.2)_ch1","1",0.050758545725397,24,24,"01_04_24_cell3","2.5"
"3000","01.04.2024_(3.2)_ch1","1",0.0778795898229165,25,25,"01_04_24_cell3","2.5"
"3001","01.04.2024_(3.2)_ch1","1",0.105810797908739,26,26,"01_04_24_cell3","2.5"
"3002","01.04.2024_(3.2)_ch1","1",0.0634323475166658,27,27,"01_04_24_cell3","2.5"
"3003","01.04.2024_(3.2)_ch1","1",0.105559392076494,28,28,"01_04_24_cell3","2.5"
"3004","01.04.2024_(3.2)_ch1","1",0.100836207480016,29,29,"01_04_24_cell3","2.5"
"3005","01.04.2024_(3.2)_ch1","1",0.101130134274309,30,30,"01_04_24_cell3","2.5"
"3006","01.04.2024_(3.2)_ch1","1",0.0805473965988708,31,31,"01_04_24_cell3","2.5"
"3007","01.04.2024_(3.2)_ch1","1",0.0950392530094878,32,32,"01_04_24_cell3","2.5"
"3008","01.04.2024_(3.2)_ch1","1",0.0419445271255678,33,33,"01_04_24_cell3","2.5"
"3009","01.04.2024_(3.2)_ch1","1",0.122311793499079,34,34,"01_04_24_cell3","2.5"
"3010","01.04.2024_(3.2)_ch1","1",0.143428164340378,35,35,"01_04_24_cell3","2.5"
"3011","01.04.2024_(3.2)_ch1","1",0.161191518340409,36,36,"01_04_24_cell3","2.5"
"3012","01.04.2024_(3.2)_ch1","1",0.178937119176465,37,37,"01_04_24_cell3","2.5"
"3013","01.04.2024_(3.2)_ch1","1",0.213308442881752,38,38,"01_04_24_cell3","2.5"
"3014","01.04.2024_(3.2)_ch1","1",0.202730421145381,40,39,"01_04_24_cell3","2.5"
"3015","01.04.2024_(3.2)_ch1","2",-0.00806739109244076,0,0,"01_04_24_cell3","2.5"
"3016","01.04.2024_(3.2)_ch1","2",0.018732120243493,1,1,"01_04_24_cell3","2.5"
"3017","01.04.2024_(3.2)_ch1","2",0.0205687559416643,2,2,"01_04_24_cell3","2.5"
"3018","01.04.2024_(3.2)_ch1","2",-0.0253676659745372,3,3,"01_04_24_cell3","2.5"
"3019","01.04.2024_(3.2)_ch1","2",-0.00586581911817868,4,4,"01_04_24_cell3","2.5"
"3020","01.04.2024_(3.2)_ch1","2",0.00427929748790667,5,5,"01_04_24_cell3","2.5"
"3021","01.04.2024_(3.2)_ch1","2",0.0214137279554331,6,6,"01_04_24_cell3","2.5"
"3022","01.04.2024_(3.2)_ch1","2",0.0704021455461797,7,7,"01_04_24_cell3","2.5"
"3023","01.04.2024_(3.2)_ch1","2",0.0683216658477247,8,8,"01_04_24_cell3","2.5"
"3024","01.04.2024_(3.2)_ch1","2",0.0380272701495688,9,9,"01_04_24_cell3","2.5"
"3025","01.04.2024_(3.2)_ch1","2",0.0664946597120973,10,10,"01_04_24_cell3","2.5"
"3026","01.04.2024_(3.2)_ch1","2",0.0641597892610892,11,11,"01_04_24_cell3","2.5"
"3027","01.04.2024_(3.2)_ch1","2",0.0238307157260649,12,12,"01_04_24_cell3","2.5"
"3028","01.04.2024_(3.2)_ch1","2",0.0651798792546673,13,13,"01_04_24_cell3","2.5"
"3029","01.04.2024_(3.2)_ch1","2",0.0396082020201431,14,14,"01_04_24_cell3","2.5"
"3030","01.04.2024_(3.2)_ch1","2",0.0476139798750289,15,15,"01_04_24_cell3","2.5"
"3031","01.04.2024_(3.2)_ch1","2",0.0367798484028362,16,16,"01_04_24_cell3","2.5"
"3032","01.04.2024_(3.2)_ch1","2",0.056381561744333,17,17,"01_04_24_cell3","2.5"
"3033","01.04.2024_(3.2)_ch1","2",0.0545733222124697,18,18,"01_04_24_cell3","2.5"
"3034","01.04.2024_(3.2)_ch1","2",0.0695098968568483,19,19,"01_04_24_cell3","2.5"
"3035","01.04.2024_(3.2)_ch1","2",0.0470994766767985,20,20,"01_04_24_cell3","2.5"
"3036","01.04.2024_(3.2)_ch1","2",0.044525696781913,21,21,"01_04_24_cell3","2.5"
"3037","01.04.2024_(3.2)_ch1","2",0.0579011619256998,22,22,"01_04_24_cell3","2.5"
"3038","01.04.2024_(3.2)_ch1","2",0.0576378367981181,23,23,"01_04_24_cell3","2.5"
"3039","01.04.2024_(3.2)_ch1","2",0.0458114884562442,24,24,"01_04_24_cell3","2.5"
"3040","01.04.2024_(3.2)_ch1","2",0.0635319392310296,25,25,"01_04_24_cell3","2.5"
"3041","01.04.2024_(3.2)_ch1","2",0.0571045834789182,26,26,"01_04_24_cell3","2.5"
"3042","01.04.2024_(3.2)_ch1","2",0.0370847067147534,27,27,"01_04_24_cell3","2.5"
"3043","01.04.2024_(3.2)_ch1","2",0.0278552085000789,28,28,"01_04_24_cell3","2.5"
"3044","01.04.2024_(3.2)_ch1","2",0.0273495811147553,29,29,"01_04_24_cell3","2.5"
"3045","01.04.2024_(3.2)_ch1","2",0.0463153001114795,30,30,"01_04_24_cell3","2.5"
"3046","01.04.2024_(3.2)_ch1","2",0.0401669940478955,31,31,"01_04_24_cell3","2.5"
"3047","01.04.2024_(3.2)_ch1","2",0.0386315235732997,32,32,"01_04_24_cell3","2.5"
"3048","01.04.2024_(3.2)_ch1","2",0.0555164059106445,33,33,"01_04_24_cell3","2.5"
"3049","01.04.2024_(3.2)_ch1","2",0.0314732401886341,34,34,"01_04_24_cell3","2.5"
"3050","01.04.2024_(3.2)_ch1","2",0.0411885978330807,35,35,"01_04_24_cell3","2.5"
"3051","01.04.2024_(3.2)_ch1","2",0.0439971756233855,36,36,"01_04_24_cell3","2.5"
"3052","01.04.2024_(3.2)_ch1","2",-0.000941679334483232,37,37,"01_04_24_cell3","2.5"
"3053","01.04.2024_(3.2)_ch1","2",0.0205133835587772,38,38,"01_04_24_cell3","2.5"
"3054","01.04.2024_(3.2)_ch1","2",0.0396514966609692,40,39,"01_04_24_cell3","2.5"
"3055","01.04.2024_(3.2)_ch1","3",-0.0290809443355475,0,0,"01_04_24_cell3","2.5"
"3056","01.04.2024_(3.2)_ch1","3",-0.0232692475638514,1,1,"01_04_24_cell3","2.5"
"3057","01.04.2024_(3.2)_ch1","3",0.0340835167062614,2,2,"01_04_24_cell3","2.5"
"3058","01.04.2024_(3.2)_ch1","3",-0.00349563940243101,3,3,"01_04_24_cell3","2.5"
"3059","01.04.2024_(3.2)_ch1","3",0.021762314595568,4,4,"01_04_24_cell3","2.5"
"3060","01.04.2024_(3.2)_ch1","3",0.0790076199009108,5,5,"01_04_24_cell3","2.5"
"3061","01.04.2024_(3.2)_ch1","3",0.119256930549055,6,6,"01_04_24_cell3","2.5"
"3062","01.04.2024_(3.2)_ch1","3",0.201480576345908,7,7,"01_04_24_cell3","2.5"
"3063","01.04.2024_(3.2)_ch1","3",0.197128923929454,8,8,"01_04_24_cell3","2.5"
"3064","01.04.2024_(3.2)_ch1","3",-0.0678264085815463,9,9,"01_04_24_cell3","2.5"
"3065","01.04.2024_(3.2)_ch1","3",-0.0263327452628309,10,10,"01_04_24_cell3","2.5"
"3066","01.04.2024_(3.2)_ch1","3",0.0532963868451447,11,11,"01_04_24_cell3","2.5"
"3067","01.04.2024_(3.2)_ch1","3",-0.0704524830347425,12,12,"01_04_24_cell3","2.5"
"3068","01.04.2024_(3.2)_ch1","3",-0.0258932645895098,13,13,"01_04_24_cell3","2.5"
"3069","01.04.2024_(3.2)_ch1","3",-0.026372451772275,14,14,"01_04_24_cell3","2.5"
"3070","01.04.2024_(3.2)_ch1","3",-0.0312237011625875,15,15,"01_04_24_cell3","2.5"
"3071","01.04.2024_(3.2)_ch1","3",-0.0441864007150743,16,16,"01_04_24_cell3","2.5"
"3072","01.04.2024_(3.2)_ch1","3",0.00401538093753517,17,17,"01_04_24_cell3","2.5"
"3073","01.04.2024_(3.2)_ch1","3",-0.00271544559144072,18,18,"01_04_24_cell3","2.5"
"3074","01.04.2024_(3.2)_ch1","3",0.000534280551161184,19,19,"01_04_24_cell3","2.5"
"3075","01.04.2024_(3.2)_ch1","3",0.043034556817119,20,20,"01_04_24_cell3","2.5"
"3076","01.04.2024_(3.2)_ch1","3",0.0194788732632059,21,21,"01_04_24_cell3","2.5"
"3077","01.04.2024_(3.2)_ch1","3",-0.0140133485740224,22,22,"01_04_24_cell3","2.5"
"3078","01.04.2024_(3.2)_ch1","3",0.0110101848836126,23,23,"01_04_24_cell3","2.5"
"3079","01.04.2024_(3.2)_ch1","3",-0.0224454210834432,24,24,"01_04_24_cell3","2.5"
"3080","01.04.2024_(3.2)_ch1","3",0.0044218143622238,25,25,"01_04_24_cell3","2.5"
"3081","01.04.2024_(3.2)_ch1","3",0.0691581661856191,26,26,"01_04_24_cell3","2.5"
"3082","01.04.2024_(3.2)_ch1","3",0.0518669274418225,27,27,"01_04_24_cell3","2.5"
"3083","01.04.2024_(3.2)_ch1","3",0.0389368613203679,28,28,"01_04_24_cell3","2.5"
"3084","01.04.2024_(3.2)_ch1","3",0.0564152376111928,29,29,"01_04_24_cell3","2.5"
"3085","01.04.2024_(3.2)_ch1","3",0.0478352893847487,30,30,"01_04_24_cell3","2.5"
"3086","01.04.2024_(3.2)_ch1","3",0.0157143235413158,31,31,"01_04_24_cell3","2.5"
"3087","01.04.2024_(3.2)_ch1","3",0.0368940544021507,32,32,"01_04_24_cell3","2.5"
"3088","01.04.2024_(3.2)_ch1","3",0.0289547047386026,33,33,"01_04_24_cell3","2.5"
"3089","01.04.2024_(3.2)_ch1","3",0.00802807817826307,34,34,"01_04_24_cell3","2.5"
"3090","01.04.2024_(3.2)_ch1","3",0.0359830829442475,35,35,"01_04_24_cell3","2.5"
"3091","01.04.2024_(3.2)_ch1","3",0.0453645469975249,36,36,"01_04_24_cell3","2.5"
"3092","01.04.2024_(3.2)_ch1","3",-0.033621597215173,37,37,"01_04_24_cell3","2.5"
"3093","01.04.2024_(3.2)_ch1","3",0.036307712998689,38,38,"01_04_24_cell3","2.5"
"3094","01.04.2024_(3.2)_ch1","3",0.0172794902941437,40,39,"01_04_24_cell3","2.5"
"3095","01.04.2024_(3.2)_ch1","4",-0.0294393689731204,0,0,"01_04_24_cell3","2.5"
"3096","01.04.2024_(3.2)_ch1","4",0.00216927309559666,1,1,"01_04_24_cell3","2.5"
"3097","01.04.2024_(3.2)_ch1","4",0.0166701881696314,2,2,"01_04_24_cell3","2.5"
"3098","01.04.2024_(3.2)_ch1","4",-0.0242103123281164,3,3,"01_04_24_cell3","2.5"
"3099","01.04.2024_(3.2)_ch1","4",0.0348102200360088,4,4,"01_04_24_cell3","2.5"
"3100","01.04.2024_(3.2)_ch1","4",-0.00687125167474814,5,5,"01_04_24_cell3","2.5"
"3101","01.04.2024_(3.2)_ch1","4",0.0100986997898663,6,6,"01_04_24_cell3","2.5"
"3102","01.04.2024_(3.2)_ch1","4",0.223570914572215,7,7,"01_04_24_cell3","2.5"
"3103","01.04.2024_(3.2)_ch1","4",0.22961332359837,8,8,"01_04_24_cell3","2.5"
"3104","01.04.2024_(3.2)_ch1","4",0.207840114505133,9,9,"01_04_24_cell3","2.5"
"3105","01.04.2024_(3.2)_ch1","4",0.205171642342633,10,10,"01_04_24_cell3","2.5"
"3106","01.04.2024_(3.2)_ch1","4",0.251020380470717,11,11,"01_04_24_cell3","2.5"
"3107","01.04.2024_(3.2)_ch1","4",0.200256148727088,12,12,"01_04_24_cell3","2.5"
"3108","01.04.2024_(3.2)_ch1","4",0.182267246224551,13,13,"01_04_24_cell3","2.5"
"3109","01.04.2024_(3.2)_ch1","4",0.156428888456974,14,14,"01_04_24_cell3","2.5"
"3110","01.04.2024_(3.2)_ch1","4",0.198071871173654,15,15,"01_04_24_cell3","2.5"
"3111","01.04.2024_(3.2)_ch1","4",0.153636863696676,16,16,"01_04_24_cell3","2.5"
"3112","01.04.2024_(3.2)_ch1","4",0.178702312225872,17,17,"01_04_24_cell3","2.5"
"3113","01.04.2024_(3.2)_ch1","4",0.0801866577367105,18,18,"01_04_24_cell3","2.5"
"3114","01.04.2024_(3.2)_ch1","4",0.0536345209230444,19,19,"01_04_24_cell3","2.5"
"3115","01.04.2024_(3.2)_ch1","4",0.0238056471582025,20,20,"01_04_24_cell3","2.5"
"3116","01.04.2024_(3.2)_ch1","4",0.010923358483027,21,21,"01_04_24_cell3","2.5"
"3117","01.04.2024_(3.2)_ch1","4",-0.0159687429143842,22,22,"01_04_24_cell3","2.5"
"3118","01.04.2024_(3.2)_ch1","4",-0.0729263934077299,23,23,"01_04_24_cell3","2.5"
"3119","01.04.2024_(3.2)_ch1","4",-0.0836827723796752,24,24,"01_04_24_cell3","2.5"
"3120","01.04.2024_(3.2)_ch1","4",-0.0656020606640377,25,25,"01_04_24_cell3","2.5"
"3121","01.04.2024_(3.2)_ch1","4",-0.0726474402319438,26,26,"01_04_24_cell3","2.5"
"3122","01.04.2024_(3.2)_ch1","4",-0.101902006063896,27,27,"01_04_24_cell3","2.5"
"3123","01.04.2024_(3.2)_ch1","4",-0.0772604183172615,28,28,"01_04_24_cell3","2.5"
"3124","01.04.2024_(3.2)_ch1","4",-0.076481334503701,29,29,"01_04_24_cell3","2.5"
"3125","01.04.2024_(3.2)_ch1","4",-0.170186909235423,30,30,"01_04_24_cell3","2.5"
"3126","01.04.2024_(3.2)_ch1","4",-0.150886483872225,31,31,"01_04_24_cell3","2.5"
"3127","01.04.2024_(3.2)_ch1","4",-0.138992348942807,32,32,"01_04_24_cell3","2.5"
"3128","01.04.2024_(3.2)_ch1","4",-0.12259800279559,33,33,"01_04_24_cell3","2.5"
"3129","01.04.2024_(3.2)_ch1","4",-0.0611210034722324,34,34,"01_04_24_cell3","2.5"
"3130","01.04.2024_(3.2)_ch1","4",-0.1062498779069,35,35,"01_04_24_cell3","2.5"
"3131","01.04.2024_(3.2)_ch1","4",-0.046889752195975,36,36,"01_04_24_cell3","2.5"
"3132","01.04.2024_(3.2)_ch1","4",-0.111632223975844,37,37,"01_04_24_cell3","2.5"
"3133","01.04.2024_(3.2)_ch1","4",-0.0486456079054066,38,38,"01_04_24_cell3","2.5"
"3134","01.04.2024_(3.2)_ch1","4",-0.0691537890868789,40,39,"01_04_24_cell3","2.5"
"3135","01.04.2024_(3.2)_ch1","5",0.00590424512893009,0,0,"01_04_24_cell3","2.5"
"3136","01.04.2024_(3.2)_ch1","5",-0.020700200030973,1,1,"01_04_24_cell3","2.5"
"3137","01.04.2024_(3.2)_ch1","5",0.0332808867749359,2,2,"01_04_24_cell3","2.5"
"3138","01.04.2024_(3.2)_ch1","5",-0.00578626915877183,3,3,"01_04_24_cell3","2.5"
"3139","01.04.2024_(3.2)_ch1","5",-0.0126986627141209,4,4,"01_04_24_cell3","2.5"
"3140","01.04.2024_(3.2)_ch1","5",0.0344003409743239,5,5,"01_04_24_cell3","2.5"
"3141","01.04.2024_(3.2)_ch1","5",0.0338914938765425,6,6,"01_04_24_cell3","2.5"
"3142","01.04.2024_(3.2)_ch1","5",0.259376455092075,7,7,"01_04_24_cell3","2.5"
"3143","01.04.2024_(3.2)_ch1","5",0.245558466705221,8,8,"01_04_24_cell3","2.5"
"3144","01.04.2024_(3.2)_ch1","5",0.232507595657708,9,9,"01_04_24_cell3","2.5"
"3145","01.04.2024_(3.2)_ch1","5",0.25563517285905,10,10,"01_04_24_cell3","2.5"
"3146","01.04.2024_(3.2)_ch1","5",0.210585432353652,11,11,"01_04_24_cell3","2.5"
