"","id","roi","int","index","time","roi_type"
"2039","24_05_9_cell02_ch0","2",0.8564,25,25,"Min"
"2040","24_05_9_cell02_ch0","2",0.8087,26,26,"Min"
"2041","24_05_9_cell02_ch0","2",0.5841,27,27,"Min"
"2042","24_05_9_cell02_ch0","2",0.5035,28,28,"Min"
"2043","24_05_9_cell02_ch0","2",0.3914,29,29,"Min"
"2044","24_05_9_cell02_ch0","2",0.3386,30,30,"Min"
"2045","24_05_9_cell02_ch0","2",0.3419,31,31,"Min"
"2046","24_05_9_cell02_ch0","2",0.3245,32,32,"Min"
"2047","24_05_9_cell02_ch0","2",0.326,33,33,"Min"
"2048","24_05_9_cell02_ch0","2",0.3329,34,34,"Min"
"2049","24_05_9_cell02_ch0","2",0.3381,35,35,"Min"
"2050","24_05_9_cell02_ch0","2",0.3443,36,36,"Min"
"2051","24_05_9_cell02_ch0","2",0.3364,37,37,"Min"
"2052","24_05_9_cell02_ch0","2",0.32,38,38,"Min"
"2053","24_05_9_cell02_ch0","2",0.3411,39,39,"Min"
"2054","24_05_9_cell02_ch0","2",0.3368,40,40,"Min"
"2055","24_05_9_cell02_ch0","2",0.3389,41,41,"Min"
"2056","24_05_9_cell02_ch0","2",0.3306,42,42,"Min"
"2057","24_05_9_cell02_ch0","2",0.3378,43,43,"Min"
"2058","24_05_9_cell02_ch0","2",0.3388,44,44,"Min"
"2059","24_05_9_cell02_ch0","2",0.3544,45,45,"Min"
"2060","24_05_9_cell02_ch0","2",0.3621,46,46,"Min"
"2061","24_05_9_cell02_ch0","2",0.3939,47,47,"Min"
"2062","24_05_9_cell02_ch0","2",0.371,48,48,"Min"
"2063","24_05_9_cell02_ch0","2",0.3722,49,49,"Min"
"2064","24_05_9_cell02_ch0","2",0.3612,50,50,"Min"
"2065","24_05_9_cell02_ch0","2",0.365,51,51,"Min"
"2066","24_05_9_cell02_ch0","2",0.3703,52,52,"Min"
"2067","24_05_9_cell02_ch0","2",0.376,53,53,"Min"
"2068","24_05_9_cell02_ch0","2",0.3672,54,54,"Min"
"2069","24_05_9_cell02_ch0","2",0.3804,55,55,"Min"
"2070","24_05_9_cell02_ch0","2",0.4109,56,56,"Min"
"2071","24_05_9_cell02_ch0","2",0.3974,57,57,"Min"
"2072","24_05_9_cell02_ch0","2",0.3995,58,58,"Min"
"2073","24_05_9_cell02_ch0","2",0.4247,59,59,"Min"
"2074","24_05_9_cell02_ch0","2",0.4286,60,60,"Min"
"2075","24_05_9_cell02_ch0","3",-0.0083,0,0,"Min"
"2076","24_05_9_cell02_ch0","3",0.002,1,1,"Min"
"2077","24_05_9_cell02_ch0","3",0.0063,2,2,"Min"
"2078","24_05_9_cell02_ch0","3",0.0348,3,3,"Min"
"2079","24_05_9_cell02_ch0","3",0.0507,4,4,"Min"
"2080","24_05_9_cell02_ch0","3",0.0375,5,5,"Min"
"2081","24_05_9_cell02_ch0","3",0.0853,6,6,"Min"
"2082","24_05_9_cell02_ch0","3",0.2333,7,7,"Min"
"2083","24_05_9_cell02_ch0","3",0.3554,8,8,"Min"
"2084","24_05_9_cell02_ch0","3",0.4028,9,9,"Min"
"2085","24_05_9_cell02_ch0","3",0.47,10,10,"Min"
"2086","24_05_9_cell02_ch0","3",0.487,11,11,"Min"
"2087","24_05_9_cell02_ch0","3",0.5245,12,12,"Min"
"2088","24_05_9_cell02_ch0","3",0.5139,13,13,"Min"
"2089","24_05_9_cell02_ch0","3",0.5373,14,14,"Min"
"2090","24_05_9_cell02_ch0","3",0.5645,15,15,"Min"
"2091","24_05_9_cell02_ch0","3",0.5846,16,16,"Min"
"2092","24_05_9_cell02_ch0","3",0.5939,17,17,"Min"
"2093","24_05_9_cell02_ch0","3",0.5964,18,18,"Min"
"2094","24_05_9_cell02_ch0","3",0.6271,19,19,"Min"
"2095","24_05_9_cell02_ch0","3",0.6526,20,20,"Min"
"2096","24_05_9_cell02_ch0","3",0.6532,21,21,"Min"
"2097","24_05_9_cell02_ch0","3",0.6809,22,22,"Min"
"2098","24_05_9_cell02_ch0","3",0.7268,23,23,"Min"
"2099","24_05_9_cell02_ch0","3",0.7015,24,24,"Min"
"2100","24_05_9_cell02_ch0","3",0.6996,25,25,"Min"
"2101","24_05_9_cell02_ch0","3",0.6613,26,26,"Min"
"2102","24_05_9_cell02_ch0","3",0.5007,27,27,"Min"
"2103","24_05_9_cell02_ch0","3",0.4698,28,28,"Min"
"2104","24_05_9_cell02_ch0","3",0.3732,29,29,"Min"
"2105","24_05_9_cell02_ch0","3",0.3267,30,30,"Min"
"2106","24_05_9_cell02_ch0","3",0.4119,31,31,"Min"
"2107","24_05_9_cell02_ch0","3",0.355,32,32,"Min"
"2108","24_05_9_cell02_ch0","3",0.3225,33,33,"Min"
"2109","24_05_9_cell02_ch0","3",0.3232,34,34,"Min"
"2110","24_05_9_cell02_ch0","3",0.3123,35,35,"Min"
"2111","24_05_9_cell02_ch0","3",0.3743,36,36,"Min"
"2112","24_05_9_cell02_ch0","3",0.4023,37,37,"Min"
"2113","24_05_9_cell02_ch0","3",0.4086,38,38,"Min"
"2114","24_05_9_cell02_ch0","3",0.4323,39,39,"Min"
"2115","24_05_9_cell02_ch0","3",0.409,40,40,"Min"
"2116","24_05_9_cell02_ch0","3",0.3769,41,41,"Min"
"2117","24_05_9_cell02_ch0","3",0.3509,42,42,"Min"
"2118","24_05_9_cell02_ch0","3",0.3383,43,43,"Min"
"2119","24_05_9_cell02_ch0","3",0.379,44,44,"Min"
"2120","24_05_9_cell02_ch0","3",0.36,45,45,"Min"
"2121","24_05_9_cell02_ch0","3",0.3603,46,46,"Min"
"2122","24_05_9_cell02_ch0","3",0.4003,47,47,"Min"
"2123","24_05_9_cell02_ch0","3",0.3765,48,48,"Min"
"2124","24_05_9_cell02_ch0","3",0.3701,49,49,"Min"
"2125","24_05_9_cell02_ch0","3",0.3629,50,50,"Min"
"2126","24_05_9_cell02_ch0","3",0.3755,51,51,"Min"
"2127","24_05_9_cell02_ch0","3",0.3751,52,52,"Min"
"2128","24_05_9_cell02_ch0","3",0.3707,53,53,"Min"
"2129","24_05_9_cell02_ch0","3",0.3725,54,54,"Min"
"2130","24_05_9_cell02_ch0","3",0.3802,55,55,"Min"
"2131","24_05_9_cell02_ch0","3",0.4065,56,56,"Min"
"2132","24_05_9_cell02_ch0","3",0.3878,57,57,"Min"
"2133","24_05_9_cell02_ch0","3",0.3833,58,58,"Min"
"2134","24_05_9_cell02_ch0","3",0.3964,59,59,"Min"
"2135","24_05_9_cell02_ch0","3",0.3992,60,60,"Min"
