"","id","roi","int","dist","index","time","channel","mask","int_val","dist_group"
"34308","24_05_22_07",53,138.9878,222,17,170,"ch3","up","abs","mid"
"34309","24_05_22_07",53,135.5488,222,18,180,"ch3","up","abs","mid"
"34310","24_05_22_07",53,133.8537,222,19,190,"ch3","up","abs","mid"
"34311","24_05_22_07",53,132.5366,222,20,200,"ch3","up","abs","mid"
"34312","24_05_22_07",53,131.0488,222,21,210,"ch3","up","abs","mid"
"34313","24_05_22_07",53,129.0244,222,22,220,"ch3","up","abs","mid"
"34314","24_05_22_07",53,126.5366,222,23,230,"ch3","up","abs","mid"
"34315","24_05_22_07",53,127.0854,222,24,240,"ch3","up","abs","mid"
"34316","24_05_22_07",53,123.9756,222,25,250,"ch3","up","abs","mid"
"34317","24_05_22_07",53,123.9878,222,26,260,"ch3","up","abs","mid"
"34318","24_05_22_07",53,125.6951,222,27,270,"ch3","up","abs","mid"
"34319","24_05_22_07",53,122.4268,222,28,280,"ch3","up","abs","mid"
"34320","24_05_22_07",53,125.5366,222,30,290,"ch3","up","abs","mid"
"34321","24_05_22_07",54,161.1429,212,0,0,"ch3","up","abs","mid"
"34322","24_05_22_07",54,165.8095,212,1,10,"ch3","up","abs","mid"
"34323","24_05_22_07",54,171,212,2,20,"ch3","up","abs","mid"
"34324","24_05_22_07",54,153.5238,212,3,30,"ch3","up","abs","mid"
"34325","24_05_22_07",54,152.9524,212,4,40,"ch3","up","abs","mid"
"34326","24_05_22_07",54,155.3333,212,5,50,"ch3","up","abs","mid"
"34327","24_05_22_07",54,149.5714,212,6,60,"ch3","up","abs","mid"
"34328","24_05_22_07",54,153.7143,212,7,70,"ch3","up","abs","mid"
"34329","24_05_22_07",54,151.619,212,8,80,"ch3","up","abs","mid"
"34330","24_05_22_07",54,143.2381,212,9,90,"ch3","up","abs","mid"
"34331","24_05_22_07",54,139.5714,212,10,100,"ch3","up","abs","mid"
"34332","24_05_22_07",54,139.2857,212,11,110,"ch3","up","abs","mid"
"34333","24_05_22_07",54,134.0476,212,12,120,"ch3","up","abs","mid"
"34334","24_05_22_07",54,127.4286,212,13,130,"ch3","up","abs","mid"
"34335","24_05_22_07",54,123.6667,212,14,140,"ch3","up","abs","mid"
"34336","24_05_22_07",54,119.2381,212,15,150,"ch3","up","abs","mid"
"34337","24_05_22_07",54,118.2381,212,16,160,"ch3","up","abs","mid"
"34338","24_05_22_07",54,115.6667,212,17,170,"ch3","up","abs","mid"
"34339","24_05_22_07",54,117.0952,212,18,180,"ch3","up","abs","mid"
"34340","24_05_22_07",54,110.8095,212,19,190,"ch3","up","abs","mid"
"34341","24_05_22_07",54,114.5714,212,20,200,"ch3","up","abs","mid"
"34342","24_05_22_07",54,119.0476,212,21,210,"ch3","up","abs","mid"
"34343","24_05_22_07",54,106.3333,212,22,220,"ch3","up","abs","mid"
"34344","24_05_22_07",54,109,212,23,230,"ch3","up","abs","mid"
"34345","24_05_22_07",54,106.4762,212,24,240,"ch3","up","abs","mid"
"34346","24_05_22_07",54,101.3333,212,25,250,"ch3","up","abs","mid"
"34347","24_05_22_07",54,104.8571,212,26,260,"ch3","up","abs","mid"
"34348","24_05_22_07",54,101.0476,212,27,270,"ch3","up","abs","mid"
"34349","24_05_22_07",54,105.1905,212,28,280,"ch3","up","abs","mid"
"34350","24_05_22_07",54,106.0952,212,30,290,"ch3","up","abs","mid"
"34351","24_06_5_01",1,45.2308,368,0,0,"ch3","up","abs","min"
"34352","24_06_5_01",1,50.7692,368,1,10,"ch3","up","abs","min"
"34353","24_06_5_01",1,39.6923,368,2,20,"ch3","up","abs","min"
"34354","24_06_5_01",1,48.9231,368,3,30,"ch3","up","abs","min"
"34355","24_06_5_01",1,46.8462,368,4,40,"ch3","up","abs","min"
"34356","24_06_5_01",1,43.6923,368,5,50,"ch3","up","abs","min"
"34357","24_06_5_01",1,54.3077,368,6,60,"ch3","up","abs","min"
"34358","24_06_5_01",1,53.2308,368,7,70,"ch3","up","abs","min"
"34359","24_06_5_01",1,53,368,8,80,"ch3","up","abs","min"
"34360","24_06_5_01",1,49.0769,368,9,90,"ch3","up","abs","min"
"34361","24_06_5_01",1,50.5385,368,10,100,"ch3","up","abs","min"
"34362","24_06_5_01",1,38.6154,368,11,110,"ch3","up","abs","min"
"34363","24_06_5_01",1,35.7692,368,12,120,"ch3","up","abs","min"
"34364","24_06_5_01",1,35.4615,368,13,130,"ch3","up","abs","min"
"34365","24_06_5_01",1,38.4615,368,14,140,"ch3","up","abs","min"
"34366","24_06_5_01",1,41.7692,368,15,150,"ch3","up","abs","min"
"34367","24_06_5_01",1,41.7692,368,16,160,"ch3","up","abs","min"
"34368","24_06_5_01",1,43.2308,368,17,170,"ch3","up","abs","min"
"34369","24_06_5_01",1,41.8462,368,18,180,"ch3","up","abs","min"
"34370","24_06_5_01",1,40.4615,368,19,190,"ch3","up","abs","min"
"34371","24_06_5_01",1,45.4615,368,20,200,"ch3","up","abs","min"
"34372","24_06_5_01",1,49.5385,368,21,210,"ch3","up","abs","min"
"34373","24_06_5_01",1,43.9231,368,22,220,"ch3","up","abs","min"
"34374","24_06_5_01",1,45.2308,368,23,230,"ch3","up","abs","min"
"34375","24_06_5_01",1,44.4615,368,24,240,"ch3","up","abs","min"
"34376","24_06_5_01",1,41.3846,368,25,250,"ch3","up","abs","min"
"34377","24_06_5_01",1,46.7692,368,26,260,"ch3","up","abs","min"
"34378","24_06_5_01",1,48.0769,368,27,270,"ch3","up","abs","min"
"34379","24_06_5_01",1,44.7692,368,28,280,"ch3","up","abs","min"
"34380","24_06_5_01",1,44.8462,368,30,290,"ch3","up","abs","min"
"34381","24_06_5_01",2,80.2174,324,0,0,"ch3","up","abs","min"
"34382","24_06_5_01",2,76.5217,324,1,10,"ch3","up","abs","min"
"34383","24_06_5_01",2,76.3913,324,2,20,"ch3","up","abs","min"
"34384","24_06_5_01",2,80.2609,324,3,30,"ch3","up","abs","min"
"34385","24_06_5_01",2,79.4783,324,4,40,"ch3","up","abs","min"
"34386","24_06_5_01",2,81.7826,324,5,50,"ch3","up","abs","min"
"34387","24_06_5_01",2,81.7391,324,6,60,"ch3","up","abs","min"
"34388","24_06_5_01",2,85.8696,324,7,70,"ch3","up","abs","min"
"34389","24_06_5_01",2,79.6957,324,8,80,"ch3","up","abs","min"
"34390","24_06_5_01",2,75.4348,324,9,90,"ch3","up","abs","min"
"34391","24_06_5_01",2,73.2174,324,10,100,"ch3","up","abs","min"
"34392","24_06_5_01",2,71.5652,324,11,110,"ch3","up","abs","min"
"34393","24_06_5_01",2,62,324,12,120,"ch3","up","abs","min"
"34394","24_06_5_01",2,61.6957,324,13,130,"ch3","up","abs","min"
"34395","24_06_5_01",2,60.4783,324,14,140,"ch3","up","abs","min"
"34396","24_06_5_01",2,63.5652,324,15,150,"ch3","up","abs","min"
"34397","24_06_5_01",2,65.6522,324,16,160,"ch3","up","abs","min"
"34398","24_06_5_01",2,72.913,324,17,170,"ch3","up","abs","min"
"34399","24_06_5_01",2,67.5652,324,18,180,"ch3","up","abs","min"
"34400","24_06_5_01",2,69.4783,324,19,190,"ch3","up","abs","min"
"34401","24_06_5_01",2,72.3478,324,20,200,"ch3","up","abs","min"
"34402","24_06_5_01",2,65.4783,324,21,210,"ch3","up","abs","min"
"34403","24_06_5_01",2,70.3478,324,22,220,"ch3","up","abs","min"
"34404","24_06_5_01",2,71.3913,324,23,230,"ch3","up","abs","min"
"34405","24_06_5_01",2,78.0435,324,24,240,"ch3","up","abs","min"
"34406","24_06_5_01",2,77.3478,324,25,250,"ch3","up","abs","min"
"34407","24_06_5_01",2,73.4348,324,26,260,"ch3","up","abs","min"
"34408","24_06_5_01",2,70.4348,324,27,270,"ch3","up","abs","min"
"34409","24_06_5_01",2,69.7826,324,28,280,"ch3","up","abs","min"
"34410","24_06_5_01",2,72.3913,324,30,290,"ch3","up","abs","min"
"34411","24_06_5_01",3,94.6071,225,0,0,"ch3","up","abs","mid"
"34412","24_06_5_01",3,84.3214,225,1,10,"ch3","up","abs","mid"
"34413","24_06_5_01",3,89.1071,225,2,20,"ch3","up","abs","mid"
"34414","24_06_5_01",3,88.3214,225,3,30,"ch3","up","abs","mid"
"34415","24_06_5_01",3,83.1786,225,4,40,"ch3","up","abs","mid"
"34416","24_06_5_01",3,87.6786,225,5,50,"ch3","up","abs","mid"
"34417","24_06_5_01",3,81.6786,225,6,60,"ch3","up","abs","mid"
"34418","24_06_5_01",3,84.2143,225,7,70,"ch3","up","abs","mid"
"34419","24_06_5_01",3,85.75,225,8,80,"ch3","up","abs","mid"
"34420","24_06_5_01",3,78.8214,225,9,90,"ch3","up","abs","mid"
"34421","24_06_5_01",3,78,225,10,100,"ch3","up","abs","mid"
"34422","24_06_5_01",3,67.4643,225,11,110,"ch3","up","abs","mid"
"34423","24_06_5_01",3,60.0714,225,12,120,"ch3","up","abs","mid"
"34424","24_06_5_01",3,58.6429,225,13,130,"ch3","up","abs","mid"
"34425","24_06_5_01",3,60.0714,225,14,140,"ch3","up","abs","mid"
"34426","24_06_5_01",3,62.0357,225,15,150,"ch3","up","abs","mid"
"34427","24_06_5_01",3,64.8214,225,16,160,"ch3","up","abs","mid"
"34428","24_06_5_01",3,70.9286,225,17,170,"ch3","up","abs","mid"
"34429","24_06_5_01",3,69.75,225,18,180,"ch3","up","abs","mid"
"34430","24_06_5_01",3,71.5,225,19,190,"ch3","up","abs","mid"
"34431","24_06_5_01",3,61.6786,225,20,200,"ch3","up","abs","mid"
"34432","24_06_5_01",3,66.8929,225,21,210,"ch3","up","abs","mid"
"34433","24_06_5_01",3,66.3571,225,22,220,"ch3","up","abs","mid"
"34434","24_06_5_01",3,71.1071,225,23,230,"ch3","up","abs","mid"
"34435","24_06_5_01",3,68.8214,225,24,240,"ch3","up","abs","mid"
"34436","24_06_5_01",3,67.7857,225,25,250,"ch3","up","abs","mid"
"34437","24_06_5_01",3,66.5357,225,26,260,"ch3","up","abs","mid"
"34438","24_06_5_01",3,67.0357,225,27,270,"ch3","up","abs","mid"
"34439","24_06_5_01",3,67.4643,225,28,280,"ch3","up","abs","mid"
"34440","24_06_5_01",3,64.6071,225,30,290,"ch3","up","abs","mid"
"34441","24_06_5_01",4,107.6667,200,0,0,"ch3","up","abs","mid"
"34442","24_06_5_01",4,111.625,200,1,10,"ch3","up","abs","mid"
"34443","24_06_5_01",4,104.9583,200,2,20,"ch3","up","abs","mid"
"34444","24_06_5_01",4,93.75,200,3,30,"ch3","up","abs","mid"
"34445","24_06_5_01",4,78.4167,200,4,40,"ch3","up","abs","mid"
"34446","24_06_5_01",4,74.6667,200,5,50,"ch3","up","abs","mid"
"34447","24_06_5_01",4,68.1667,200,6,60,"ch3","up","abs","mid"
"34448","24_06_5_01",4,71,200,7,70,"ch3","up","abs","mid"
"34449","24_06_5_01",4,62.9167,200,8,80,"ch3","up","abs","mid"
"34450","24_06_5_01",4,59.4583,200,9,90,"ch3","up","abs","mid"
"34451","24_06_5_01",4,56.125,200,10,100,"ch3","up","abs","mid"
"34452","24_06_5_01",4,48.375,200,11,110,"ch3","up","abs","mid"
