,id,lab_id,roi,dist,index,time,abs_int,dF_int,dF/F0_int
215,07_05_25_cell11_Fc,oreol,2,437,95,95.0,7.9672,0.4678922020606828,0.06239120038760532
216,07_05_25_cell11_Fc,oreol,2,437,96,96.0,8.2156,0.7476012052819927,0.10010789705143376
217,07_05_25_cell11_Fc,oreol,2,437,97,97.0,7.6228,0.1861298200502821,0.025028725456456867
218,07_05_25_cell11_Fc,oreol,2,437,98,98.0,8.6692,1.263678447504864,0.17064080180899868
219,07_05_25_cell11_Fc,oreol,2,437,99,99.0,7.8889,0.514343687921567,0.0697458180680892
220,07_05_25_cell11_Fc,oreol,2,437,100,100.0,7.715,0.37110150193829394,0.05053194866953019
221,07_05_25_cell11_Fc,oreol,2,437,101,101.0,6.5194,-0.7941724558426042,-0.10858819468810763
222,07_05_25_cell11_Fc,oreol,2,437,102,102.0,7.5292,0.24539232439889158,0.033690270025923084
223,07_05_25_cell11_Fc,oreol,2,437,103,103.0,6.8744,-0.3799830014251384,-0.052379461268371695
224,07_05_25_cell11_Fc,oreol,2,437,104,104.0,8.7017,1.4760441447756154,0.20427916630072077
225,07_05_25_cell11_Fc,oreol,2,437,105,105.0,8.1986,1.0012039197811937,0.13910619382313893
226,07_05_25_cell11_Fc,oreol,2,437,106,106.0,7.3761,0.20629272830609935,0.028772378502758184
227,07_05_25_cell11_Fc,oreol,2,437,107,107.0,8.6411,1.4982214524758461,0.209750048520573
228,07_05_25_cell11_Fc,oreol,2,437,108,108.0,7.6428,0.5261445687915582,0.07393166871761664
229,07_05_25_cell11_Fc,oreol,2,437,109,109.0,6.7475,-0.343559014497103,-0.04844960587617789
230,07_05_25_cell11_Fc,oreol,2,437,110,110.0,7.2408,0.1746654251226678,0.02471855005309343
231,07_05_25_cell11_Fc,oreol,2,437,111,111.0,6.4981,-0.5439020870415749,-0.07723734146758933
232,07_05_25_cell11_Fc,oreol,2,437,112,112.0,6.9633,-0.05507819287060656,-0.0078476721783792
233,07_05_25_cell11_Fc,oreol,2,437,113,113.0,6.3681,-0.627464007320075,-0.08969512581309186
234,07_05_25_cell11_Fc,oreol,2,437,114,114.0,7.9114,0.93815404447039,0.134536418950712
235,07_05_25_cell11_Fc,oreol,2,437,115,115.0,6.8792,-0.07240070865987835,-0.010415019340365293
236,07_05_25_cell11_Fc,oreol,2,437,116,116.0,7.205,0.2745704821951884,0.039618104691750415
237,07_05_25_cell11_Fc,oreol,2,437,117,117.0,6.0831,-0.8267078652739572,-0.11964344000285779
238,07_05_25_cell11_Fc,oreol,2,437,118,118.0,6.2483,-0.6412040661797596,-0.09306924819438178
239,07_05_25_cell11_Fc,oreol,2,437,120,119.0,7.9794,1.1097471525704368,0.1615423657579685
240,07_05_25_cell11_Fc,oreol,3,432,0,0.0,7.8486,0.7511154379465319,0.10582882640465653
241,07_05_25_cell11_Fc,oreol,3,432,1,1.0,7.7752,0.6386017768052819,0.0894821801632057
242,07_05_25_cell11_Fc,oreol,3,432,2,2.0,7.2995,0.12342313524821957,0.017199192270345182
243,07_05_25_cell11_Fc,oreol,3,432,3,3.0,7.69,0.47419617221059696,0.06571633369305015
