"","cell","power","stimul","frame","time","mask","int","delta","rel"
"2593","cell7_01_17_03",20,20,25,5,"cell",448.518,-0.0729128405616703,448.518
"2594","cell7_01_17_03",20,20,25,5,"up",396.982,0.266658349523578,0.885097142143682
"2595","cell7_01_17_03",20,20,25,5,"down",456.853,-0.160032403396547,1.01858342363071
"2596","cell7_01_17_03",20,20,26,6,"cell",453.672,-0.0622595173511298,453.672
"2597","cell7_01_17_03",20,20,26,6,"up",390.627,0.246381324844317,0.861033962863038
"2598","cell7_01_17_03",20,20,26,6,"down",469.979,-0.13589900671749,1.03594447089527
"2599","cell7_01_17_03",20,20,27,7,"cell",453.52,-0.0625737015047974,453.52
"2600","cell7_01_17_03",20,20,27,7,"up",380.351,0.213593487613147,0.838664226494973
"2601","cell7_01_17_03",20,20,27,7,"down",469.487,-0.136803595409102,1.03520682660081
"2602","cell7_01_17_03",20,20,28,8,"cell",447.996,-0.0739918150893967,447.996
"2603","cell7_01_17_03",20,20,28,8,"up",371.875,0.186548946121185,0.830085536478004
"2604","cell7_01_17_03",20,20,28,8,"down",467.318,-0.140791507750781,1.04312984937366
"2605","cell7_01_17_03",20,20,29,9,"cell",451.204,-0.0673608758462043,451.204
"2606","cell7_01_17_03",20,20,29,9,"up",374.077,0.19357491124215,0.829064015389934
"2607","cell7_01_17_03",20,20,29,9,"down",472.366,-0.131510280687252,1.04690117995408
"2608","cell7_01_17_03",20,20,30,10,"cell",454.151,-0.0612694238668751,454.151
"2609","cell7_01_17_03",20,20,30,10,"up",375.309,0.197505878103653,0.826396947270842
"2610","cell7_01_17_03",20,20,30,10,"down",476.233,-0.124400434202572,1.04862259468767
"2611","cell7_01_17_03",20,20,31,11,"cell",454.036,-0.0615071289831367,454.036
"2612","cell7_01_17_03",20,20,31,11,"up",373.218,0.190834082886606,0.822000898607159
"2613","cell7_01_17_03",20,20,31,11,"down",477.881,-0.121370429804653,1.05251786201975
"2614","cell7_01_17_03",20,20,32,12,"cell",451.49,-0.0667697135570668,451.49
"2615","cell7_01_17_03",20,20,32,12,"up",362.773,0.157507013999922,0.803501738687457
"2616","cell7_01_17_03",20,20,32,12,"down",473.721,-0.129018984595516,1.04923918580699
"2617","cell7_01_17_03",20,20,33,13,"cell",451.632,-0.0664761994135091,451.632
"2618","cell7_01_17_03",20,20,33,13,"up",354.734,0.131856817084646,0.785449215290325
"2619","cell7_01_17_03",20,20,33,13,"down",481.592,-0.11454740412463,1.06633719488433
"2620","cell7_01_17_03",20,20,34,14,"cell",455.873,-0.0577100481259845,455.873
"2621","cell7_01_17_03",20,20,34,14,"up",364.779,0.163907598029284,0.800176803627326
"2622","cell7_01_17_03",20,20,34,14,"down",485.247,-0.1078273397591,1.0644346122714
"2623","cell7_01_17_03",20,20,35,15,"cell",457.98,-0.0533548769958702,457.98
"2624","cell7_01_17_03",20,20,35,15,"up",364.415,0.162746176002022,0.795700685619459
"2625","cell7_01_17_03",20,20,35,15,"down",483.55,-0.1109474353072,1.05583213240753
"2626","cell7_01_17_03",20,20,36,16,"cell",454.198,-0.0611722748193596,454.198
"2627","cell7_01_17_03",20,20,36,16,"up",354.054,0.129687127583167,0.779514661006874
"2628","cell7_01_17_03",20,20,36,16,"down",485.91,-0.106608351339306,1.06981977023237
"2629","cell7_01_17_03",20,20,37,17,"cell",450.345,-0.0691364297146277,450.345
"2630","cell7_01_17_03",20,20,37,17,"up",349.673,0.115708583897905,0.776455828309407
"2631","cell7_01_17_03",20,20,37,17,"down",483.625,-0.110809540689576,1.07389889973243
"2632","cell7_01_17_03",20,20,38,18,"cell",454.029,-0.0615215979902135,454.029
"2633","cell7_01_17_03",20,20,38,18,"up",345.11,0.101149329199011,0.7601056320191
"2634","cell7_01_17_03",20,20,38,18,"down",489.665,-0.0997044274836107,1.07848837849565
"2635","cell7_01_17_03",20,20,39,19,"cell",456.488,-0.0564388425042378,456.488
"2636","cell7_01_17_03",20,20,39,19,"up",349.129,0.113972832296722,0.76481528539633
"2637","cell7_01_17_03",20,20,39,19,"down",492.58,-0.0943449233453014,1.07906450991045
"2638","cell7_01_17_03",20,20,40,20,"cell",455.542,-0.0583942254606157,455.542
"2639","cell7_01_17_03",20,20,40,20,"up",339.094,0.0819539585506346,0.744374832616971
"2640","cell7_01_17_03",20,20,40,20,"down",491.195,-0.0968913772840864,1.07826501178816
"2641","cell7_01_17_03",20,20,41,21,"cell",448.662,-0.0726151924160906,448.662
"2642","cell7_01_17_03",20,20,41,21,"up",333.242,0.063281865958497,0.742746209841707
"2643","cell7_01_17_03",20,20,41,21,"down",484.865,-0.10852968301153,1.08069103244759
"2644","cell7_01_17_03",20,20,42,22,"cell",455.433,-0.0586195285708114,455.433
"2645","cell7_01_17_03",20,20,42,22,"up",332.092,0.0596125381251138,0.729178605854209
"2646","cell7_01_17_03",20,20,42,22,"down",494.159,-0.0914417819955962,1.08503116814109
"2647","cell7_01_17_03",20,20,43,23,"cell",453.969,-0.0616456180508717,453.969
"2648","cell7_01_17_03",20,20,43,23,"up",337.943,0.0782814399973963,0.744418671759525
"2649","cell7_01_17_03",20,20,43,23,"down",491.121,-0.0970274333068086,1.08183818718899
"2650","cell7_01_17_03",20,20,44,24,"cell",450.654,-0.0684977264022379,450.654
"2651","cell7_01_17_03",20,20,44,24,"up",326.304,0.0411446516037035,0.724067688293014
"2652","cell7_01_17_03",20,20,44,24,"down",494.115,-0.0915226801712688,1.09643984076476
"2653","cell7_01_17_03",20,20,45,25,"cell",455.022,-0.0594690659863201,455.022
"2654","cell7_01_17_03",20,20,45,25,"up",331.678,0.0582915801050959,0.72892739252168
"2655","cell7_01_17_03",20,20,45,25,"down",495.46,-0.0890497700285497,1.08887042824303
"2656","cell7_01_17_03",20,20,46,26,"cell",456.622,-0.0561618643687678,456.622
"2657","cell7_01_17_03",20,20,46,26,"up",336.208,0.0727455410487705,0.736293914879266
"2658","cell7_01_17_03",20,20,46,26,"down",496.697,-0.0867754281352088,1.08776405867435
"2659","cell7_01_17_03",20,20,47,27,"cell",456.623,-0.0561597973677569,456.623
"2660","cell7_01_17_03",20,20,47,27,"up",329.684,0.0519292847139951,0.722004804839003
"2661","cell7_01_17_03",20,20,47,27,"down",501.168,-0.0785550703299322,1.09755312369285
"2662","cell7_01_17_03",20,20,48,28,"cell",454.836,-0.0598535281743605,454.836
"2663","cell7_01_17_03",20,20,48,28,"up",323.841,0.0332859086005534,0.711995092736723
"2664","cell7_01_17_03",20,20,48,28,"down",499.116,-0.0823278670681177,1.09735377146928
"2665","cell7_01_17_03",20,20,49,29,"cell",450.73,-0.0683406343254041,450.73
"2666","cell7_01_17_03",20,20,49,29,"up",328.22,0.0472580708461056,0.728196481263728
"2667","cell7_01_17_03",20,20,49,29,"down",493.168,-0.0932638295431312,1.09415392807224
"2668","cell7_01_17_03",20,20,50,30,"cell",451.348,-0.0670632277006246,451.348
"2669","cell7_01_17_03",20,20,50,30,"up",318.35,0.0157656658761127,0.705331584497993
"2670","cell7_01_17_03",20,20,50,30,"down",497.449,-0.0853928047691681,1.10214069852974
"2671","cell7_01_17_03",20,20,51,31,"cell",456.712,-0.0559758342777805,456.712
"2672","cell7_01_17_03",20,20,51,31,"up",323.08,0.0308577707908102,0.707404228485347
"2673","cell7_01_17_03",20,20,51,31,"down",503.927,-0.0734823869962801,1.1033802483841
"2674","cell7_01_17_03",20,20,52,32,"cell",456.459,-0.0564987855335559,456.459
"2675","cell7_01_17_03",20,20,52,32,"up",315.695,0.00729430466078014,0.691617428947616
"2676","cell7_01_17_03",20,20,52,32,"down",503.984,-0.0733775870868861,1.10411668956029
"2677","cell7_01_17_03",20,20,53,33,"cell",458.919,-0.0514139630465693,458.919
"2678","cell7_01_17_03",20,20,53,33,"up",321.292,0.0251527636898632,0.700106118944738
"2679","cell7_01_17_03",20,20,53,33,"down",504.67,-0.0721163109843543,1.09969297414141
"2680","cell7_01_17_03",20,20,54,34,"cell",454.736,-0.0600602282754576,454.736
"2681","cell7_01_17_03",20,20,54,34,"up",315.102,0.00540220778669642,0.692933922099856
"2682","cell7_01_17_03",20,20,54,34,"down",506.17,-0.0693584186318794,1.11310738538405
"2683","cell7_01_17_03",20,20,55,35,"cell",453.046,-0.0635534599839972,453.046
"2684","cell7_01_17_03",20,20,55,35,"up",318.783,0.0171472475733778,0.7036437801018
"2685","cell7_01_17_03",20,20,55,35,"down",499.123,-0.0823149969038062,1.10170490413777
"2686","cell7_01_17_03",20,20,56,36,"cell",453.942,-0.0617014270781679,453.942
"2687","cell7_01_17_03",20,20,56,36,"up",310.372,-0.00968989712800116,0.683726114789995
"2688","cell7_01_17_03",20,20,56,36,"down",499.382,-0.0818388008242788,1.1001008939468
"2689","cell7_01_17_03",20,20,57,37,"cell",456.675,-0.0560523133151864,456.675
"2690","cell7_01_17_03",20,20,57,37,"up",321.985,0.0273639325494585,0.705063776208463
"2691","cell7_01_17_03",20,20,57,37,"down",505.114,-0.0712999748480218,1.10606886735643
"2692","cell7_01_17_03",20,20,58,38,"cell",456.594,-0.056219740397075,456.594
"2693","cell7_01_17_03",20,20,58,38,"up",324.261,0.0346260109397021,0.710173589666093
"2694","cell7_01_17_03",20,20,58,38,"down",499.057,-0.082436344167315,1.09299946998866
"2695","cell7_01_17_03",20,20,59,39,"cell",456.453,-0.0565111875396218,456.453
"2696","cell7_01_17_03",20,20,59,39,"up",323.034,0.0307109976774749,0.707704845843931
"2697","cell7_01_17_03",20,20,59,39,"down",498.11,-0.0841774935391775,1.09126240817784
"2698","cell7_01_17_03",20,20,60,40,"cell",457.538,-0.0542684914427191,457.538
"2699","cell7_01_17_03",20,20,60,40,"up",322.921,0.0303504463338469,0.705779629232982
"2700","cell7_01_17_03",20,20,60,40,"down",503.575,-0.0741295724016609,1.10061896498214
"2701","cell7_01_17_03",20,20,61,41,"cell",452.76,-0.0641446222731347,452.76
"2702","cell7_01_17_03",20,20,61,41,"up",315.37,0.00625732070786754,0.696550048590865
"2703","cell7_01_17_03",20,20,61,41,"down",498.065,-0.0842602303097518,1.10006405159466
"2704","cell7_01_17_03",20,20,62,42,"cell",458.452,-0.0523792525186923,458.452
"2705","cell7_01_17_03",20,20,62,42,"up",321.552,0.0259823508521934,0.701386404683587
"2706","cell7_01_17_03",20,20,62,42,"down",506.669,-0.0684409597759562,1.10517349689826
"2707","cell7_01_17_03",20,20,63,43,"cell",459.428,-0.0503618595319854,459.428
"2708","cell7_01_17_03",20,20,63,43,"up",322.338,0.0284902566583144,0.701607215929373
"2709","cell7_01_17_03",20,20,63,43,"down",506.642,-0.0684906018383007,1.10276691886433
"2710","cell7_01_17_03",20,20,64,44,"cell",457.125,-0.0551221628602498,457.125
"2711","cell7_01_17_03",20,20,64,44,"up",326.117,0.040547986990797,0.713408805031447
"2712","cell7_01_17_03",20,20,64,44,"down",502.971,-0.0752400837222574,1.10029204265792
"2713","cell7_01_17_03",20,20,65,45,"cell",455.308,-0.0588779036971827,455.308
"2714","cell7_01_17_03",20,20,65,45,"up",318.32,0.0156699442804591,0.699131137603556
"2715","cell7_01_17_03",20,20,65,45,"down",503.36,-0.0745248703055156,1.10553735054073
"2716","cell7_01_17_03",20,20,66,46,"cell",455.235,-0.0590287947709834,455.235
"2717","cell7_01_17_03",20,20,66,46,"up",319.301,0.0188000404583277,0.701398178962514
"2718","cell7_01_17_03",20,20,66,46,"down",498.997,-0.082546659861414,1.09613056992542
"2719","cell7_01_17_03",20,20,67,47,"cell",453.226,-0.0631813998020226,453.226
"2720","cell7_01_17_03",20,20,67,47,"up",307.189,-0.0198459584268347,0.677783269274049
"2721","cell7_01_17_03",20,20,67,47,"down",501.461,-0.0780163620237487,1.10642593319889
"2722","cell7_01_17_03",20,20,68,48,"cell",452.144,-0.0654178948958923,452.144
"2723","cell7_01_17_03",20,20,68,48,"up",313.666,0.000820334074750206,0.69373031600552
"2724","cell7_01_17_03",20,20,68,48,"down",496.283,-0.0875366064244918,1.09762155419512
"2725","cell7_01_17_03",20,20,69,49,"cell",457.589,-0.0541630743911596,457.589
"2726","cell7_01_17_03",20,20,69,49,"up",326.554,0.0419423315674825,0.713640406565717
"2727","cell7_01_17_03",20,20,69,49,"down",503.827,-0.0736662464864451,1.10104700943423
"2728","cell7_01_17_03",20,20,70,50,"cell",454.489,-0.0605707775251673,454.489
"2729","cell7_01_17_03",20,20,70,50,"up",313.457,0.000153473625030995,0.689691059629606
"2730","cell7_01_17_03",20,20,70,50,"down",502.854,-0.0754551993257505,1.10641621689414
"2731","cell7_01_17_03",20,20,71,51,"cell",461.247,-0.0466019846930306,461.247
"2732","cell7_01_17_03",20,20,71,51,"up",318.711,0.0169175157438094,0.690976851881963
"2733","cell7_01_17_03",20,20,71,51,"down",508.018,-0.0659606952536305,1.10140120152543
"2734","cell7_01_17_03",20,20,72,52,"cell",455.768,-0.0579270832321364,455.768
"2735","cell7_01_17_03",20,20,72,52,"up",309.018,-0.0140101318118281,0.678016008144495
"2736","cell7_01_17_03",20,20,72,52,"down",506.997,-0.067837900648215,1.11240148496604
"2737","cell7_01_17_03",20,20,73,53,"cell",453.422,-0.0627762676038724,453.422
"2738","cell7_01_17_03",20,20,73,53,"up",311.567,-0.00587698690113781,0.687145749434302
"2739","cell7_01_17_03",20,20,73,53,"down",499.378,-0.0818461552038855,1.1013537058193
"2740","cell7_01_17_03",20,20,74,54,"cell",459.607,-0.0499918663510217,459.607
"2741","cell7_01_17_03",20,20,74,54,"up",319.547,0.0195849575426863,0.695261386358345
"2742","cell7_01_17_03",20,20,74,54,"down",506.14,-0.069413576478929,1.10124519426379
"2743","cell7_01_17_03",20,20,75,55,"cell",457.205,-0.0549568027793722,457.205
"2744","cell7_01_17_03",20,20,75,55,"up",318.404,0.0159379647482888,0.696414081210835
"2745","cell7_01_17_03",20,20,75,55,"down",502.921,-0.0753320134673399,1.09999015758795
"2746","cell7_01_17_03",20,20,76,56,"cell",457.552,-0.0542395534285655,457.552
"2747","cell7_01_17_03",20,20,76,56,"up",314.597,0.00379089425986296,0.687565566318145
"2748","cell7_01_17_03",20,20,76,56,"down",505.236,-0.0710756662700205,1.10421547714795
"2749","cell7_01_17_03",20,20,77,57,"cell",459.406,-0.0504073335542268,459.406
"2750","cell7_01_17_03",20,20,77,57,"up",321.431,0.0255962737497243,0.699666525905191
"2751","cell7_01_17_03",20,20,77,57,"down",505.64,-0.0703328739297539,1.10063865077948
"2752","cell7_01_17_03",20,20,78,58,"cell",460.2,-0.0487661347515165,460.2
"2753","cell7_01_17_03",20,20,78,58,"up",317.95,0.0144893779340662,0.690895262929161
"2754","cell7_01_17_03",20,20,78,58,"down",510.417,-0.0615499060845725,1.10911994784876
"2755","cell7_01_17_03",20,20,79,59,"cell",454.236,-0.0610937287809427,454.236
"2756","cell7_01_17_03",20,20,79,59,"up",318.433,0.0160304956240872,0.701029861129457
"2757","cell7_01_17_03",20,20,79,59,"down",503.323,-0.0745928983168767,1.10806497063201
"2758","cell7_01_17_03",20,20,80,60,"cell",458.464,-0.0523544485065607,458.464
"2759","cell7_01_17_03",20,20,80,60,"up",321.878,0.0270225255249611,0.702079116353738
"2760","cell7_01_17_03",20,20,80,60,"down",505.608,-0.0703917089666067,1.10283032037412
"2761","cell7_01_17_03",20,20,81,61,"cell",454.124,-0.0613252328941713,454.124
"2762","cell7_01_17_03",20,20,81,61,"up",312.387,-0.00326059661994288,0.687889210876324
"2763","cell7_01_17_03",20,20,81,61,"down",502.434,-0.0762274091844434,1.10638063612582
"2764","cell7_01_17_03",20,20,82,62,"cell",453.13,-0.0633798318990757,453.13
"2765","cell7_01_17_03",20,20,82,62,"up",311.227,-0.00696183165187728,0.686838214199016
"2766","cell7_01_17_03",20,20,82,62,"down",499.799,-0.0810721067502909,1.10299251870324
"2767","cell7_01_17_03",20,20,83,63,"cell",450.936,-0.0679148321171444,450.936
"2768","cell7_01_17_03",20,20,83,63,"up",314.688,0.00408124976667852,0.697855128000426
"2769","cell7_01_17_03",20,20,83,63,"down",499.461,-0.0816935518270485,1.10760950556176
"2770","cell7_01_17_03",20,20,84,64,"cell",453.636,-0.0623339293875248,453.636
"2771","cell7_01_17_03",20,20,84,64,"up",318.214,0.0153317279758168,0.701474309799046
"2772","cell7_01_17_03",20,20,84,64,"down",500.084,-0.0805481072033206,1.10239046283805
"2773","cell7_01_17_03",20,20,85,65,"cell",456.939,-0.0555066250482902,456.939
"2774","cell7_01_17_03",20,20,85,65,"up",317.474,0.0129705952830311,0.694784205331565
"2775","cell7_01_17_03",20,20,85,65,"down",505.267,-0.0710186698280693,1.10576466443004
"2776","cell7_01_17_03",20,20,86,66,"cell",456.838,-0.0557153921503982,456.838
"2777","cell7_01_17_03",20,20,86,66,"up",319.829,0.0204847405418289,0.700092811893932
"2778","cell7_01_17_03",20,20,86,66,"down",500.539,-0.07971154652307,1.09565973058283
"2779","cell7_01_17_03",20,20,87,67,"cell",451.017,-0.0677474050352558,451.017
"2780","cell7_01_17_03",20,20,87,67,"up",310.665,-0.00875501621045221,0.688809956165732
"2781","cell7_01_17_03",20,20,87,67,"down",499.812,-0.0810482050165694,1.10818882658525
"2782","cell7_01_17_03",20,20,88,68,"cell",451.609,-0.0665237404367614,451.609
"2783","cell7_01_17_03",20,20,88,68,"up",314.631,0.00389937873493687,0.696688949954496
"2784","cell7_01_17_03",20,20,88,68,"down",498.634,-0.0832140698107129,1.104127685675
"2785","cell7_01_17_03",20,20,89,69,"cell",447.313,-0.0754035767798894,447.313
"2786","cell7_01_17_03",20,20,89,69,"up",310.727,-0.00855719157943518,0.694652290454335
"2787","cell7_01_17_03",20,20,89,69,"down",496.023,-0.0880146410989208,1.10889466659811
"2788","cell7_01_17_03",20,20,90,70,"cell",446.394,-0.0773031507089709,446.394
"2789","cell7_01_17_03",20,20,90,70,"up",302.567,-0.0345934655971799,0.677802569030946
"2790","cell7_01_17_03",20,20,90,70,"down",498.353,-0.0837307149780766,1.11639717379714
"2791","cell7_01_17_03",20,20,91,71,"cell",448.137,-0.0737003679468499,448.137
"2792","cell7_01_17_03",20,20,91,71,"up",307.552,-0.0186877271194277,0.686290130027202
"2793","cell7_01_17_03",20,20,91,71,"down",497.455,-0.0853817731997582,1.11005116738854
"2794","cell7_01_17_03",20,20,92,72,"cell",448.387,-0.0731836176941073,448.387
"2795","cell7_01_17_03",20,20,92,72,"up",311.912,-0.00477618855112296,0.695631229272927
"2796","cell7_01_17_03",20,20,92,72,"down",496.921,-0.0863635828772392,1.10824131832546
"2797","cell7_01_17_03",20,20,93,73,"cell",447.985,-0.0740145521005173,447.985
"2798","cell7_01_17_03",20,20,93,73,"up",308.92,-0.0143228223576293,0.68957665993281
"2799","cell7_01_17_03",20,20,93,73,"down",495.647,-0.0887059527819412,1.10639195508778
"2800","cell7_01_17_03",20,20,94,74,"cell",448.736,-0.0724622343412788,448.736
"2801","cell7_01_17_03",20,20,94,74,"up",305.368,-0.0256562592830006,0.68050702417457
"2802","cell7_01_17_03",20,20,94,74,"down",495.277,-0.0893862328955516,1.10371577051986
"2803","cell7_01_17_03",20,20,95,75,"cell",450.933,-0.0679210331201772,450.933
"2804","cell7_01_17_03",20,20,95,75,"up",312.346,-0.00339141613400262,0.692666094519585
"2805","cell7_01_17_03",20,20,95,75,"down",499.474,-0.0816696500933271,1.10764570346371
"2806","cell7_01_17_03",20,20,96,76,"cell",453.44,-0.062739061585675,453.44
"2807","cell7_01_17_03",20,20,96,76,"up",313.965,0.00177435931142976,0.692406933662668
"2808","cell7_01_17_03",20,20,96,76,"down",499.688,-0.081276190784374,1.10199364855328
"2809","cell7_01_17_03",20,20,97,77,"cell",458.327,-0.0526376276450636,458.327
"2810","cell7_01_17_03",20,20,97,77,"up",315.012,0.00511504299973607,0.687308406443434
"2811","cell7_01_17_03",20,20,97,77,"down",508.966,-0.0642177072868664,1.11048661763326
"2812","cell7_01_17_03",20,20,98,78,"cell",454.795,-0.0599382752158103,454.795
"2813","cell7_01_17_03",20,20,98,78,"up",318.29,0.0155742226848057,0.699853780274629
"2814","cell7_01_17_03",20,20,98,78,"down",503.402,-0.0744476493196464,1.10687672467815
"2815","cell7_01_17_03",20,20,99,79,"cell",449.815,-0.0702319402504419,449.815
"2816","cell7_01_17_03",20,20,99,79,"up",304,-0.030021164044799,0.675833398174805
"2817","cell7_01_17_03",20,20,99,79,"down",499.739,-0.0811824224443899,1.11098785056079
"2818","cell7_01_17_03",20,20,100,80,"cell",454.348,-0.060862224667714,454.348
"2819","cell7_01_17_03",20,20,100,80,"up",311.214,-0.00700331100999371,0.684968350251349
"2820","cell7_01_17_03",20,20,100,80,"down",502.48,-0.0761428338189675,1.10593641878032
"2821","cell7_01_17_03",20,20,101,81,"cell",459.019,-0.0512072629454722,459.019
"2822","cell7_01_17_03",20,20,101,81,"up",317.864,0.0142149760265262,0.692485496243075
"2823","cell7_01_17_03",20,20,101,81,"down",506.72,-0.068347191435972,1.10391944560029
